ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL
20394,GRR8S1,HSELM,JET,-3.976,-2.974,6.575,16.61,2.893,1.58960337013034,0.3335983408226754,2.0,0.5132,19970116,40014,55.63,2.586,2.258,3630.88128668825,16.33719641079237,1.9430825591829313,0.7631284,0.004275335834805155,1.9153981769621824,0.020918749751789457,1.487
20398,FP11UT,HSELM,JET,-2.586,-2.353,5.1049999999999995,10.969999999999999,2.908,1.6271478269957,0.3207702888583219,2.0,0.4609,19970201,40268,58.65,3.061,2.17,2886.78715171969,16.234392248009424,2.2509018355718964,0.54224885,0.004985106113558723,1.8888603361644107,0.03153150359742904,1.1765
20399,AVZKP0,HSELM,JET,-2.58,-2.35,5.4559999999999995,12.02,2.911,1.63240030223143,0.3193060803847475,2.0,0.4214,19970201,40269,59.87,3.049,2.1,2712.48585383264,16.138865845716996,2.2419739266916885,0.495145,0.00485561198279071,1.9016881938153927,0.03809404245940926,1.175
20401,6CQ48W,HSELM,JET,-3.4819999999999998,-2.815,5.879,19.14,2.903,1.60699044399293,0.329900103341371,2.0,0.4244,19970201,40271,56.12,2.824,2.14,3873.86893272296,16.45791869446951,2.085361447607409,0.597343,0.004701560886826094,2.039505007293707,0.018126998465888527,1.4075
20403,JRU8BZ,HSELM,JET,-3.9789999999999996,-3.551,5.25,17.96,2.882,1.56978466907151,0.3378209576682859,2.0,0.4482,19970201,40275,55.14,3.106,2.05,4288.30538104017,16.616135902835712,2.3389966868153915,0.7957791,0.003857350516557184,1.2670007006431896,0.014331587553778695,1.7755
20404,UC61BF,HSELM,JET,-3.969,-2.986,5.585,18.45,2.886,1.59317356955415,0.3346153846153846,2.0,0.4269,19970201,40282,55.14,2.605,2.171,3945.41993681982,16.50187148254666,1.964912373520267,0.6373617,0.004436005465230422,1.7537593390478086,0.015264171531243206,1.493
20405,BL41SD,HSELM,JET,-3.98,-2.976,6.281,20.52,2.898,1.60644294854724,0.3315734989648033,2.0,0.4353,19970201,40283,55.14,2.608,2.319,3968.6371966184,16.44901646093101,1.942779614477532,0.6477264,0.00448628716331178,1.997273452508773,0.017022400496441444,1.488
20406,8Z9WY0,HGELM,JET,-3.9589999999999996,-2.984,5.03,14.309999999999999,2.889,1.59306811582821,0.3354447905849775,2.0,0.5175,19970201,40284,55.14,2.63,2.212,4084.35675000841,16.588812559830313,1.9806296234240086,0.77211,0.0045006155038323364,1.6372960249106154,0.012963965133633919,1.492
20408,SDJUW3,HSELM,JET,-2.598,-2.574,4.544,11.059999999999999,2.91,1.62337639705557,0.3205154639175257,2.0,0.4526,19970210,40426,56.36,3.318,1.93,3214.50353429337,16.400127385685717,2.4427522967473756,0.5824962,0.004809322762954142,1.564473951061722,0.024862187572129827,1.287
20409,OGEAUJ,HSELM,JET,-3.9819999999999998,-3.545,7.334,15.95,2.883,1.57153197193858,0.3372181755116198,2.0,0.6024,19970211,40431,54.61,3.104,1.797,3670.2267240527,16.29335120531629,2.3300187336961784,1.067754,0.0035797449099366665,1.5199682315373388,0.026778472733620776,1.7725
20410,AS11HI,HSELM,JET,-3.98,-2.953,7.137,17.669999999999998,2.918,1.58373147727295,0.3318368745716244,2.0,0.525,19970211,40434,54.89,2.547,1.754,3598.67889092607,16.287278845684636,1.9165753453448073,0.7751625,0.0042724369197544914,2.090090496203128,0.02310920079046681,1.4765
20411,ELEYSR,HSELM,JET,-3.485,-2.517,6.813,17.46,2.915,1.61156026235916,0.32778730703259007,2.0,0.4651,19970211,40439,56.12,2.502,1.769,3333.66858563145,16.234015401373714,1.8513843433316814,0.5853283499999999,0.0048890535514464,2.5440613004291985,0.025185415320023604,1.2585
20412,TKXMKV,HSELM,JET,-2.9829999999999997,-3.122,6.156,17.73,2.897,1.57975898069892,0.33317224715222643,2.0,0.3946,19970211,40443,58.12,3.686,1.58,3196.38785118246,16.242666070052778,2.7058404764837345,0.6159706,0.0038208238288435954,1.432601746550497,0.035104849355116464,1.561
20413,J8WMJN,HSELM,JET,-2.5869999999999997,-2.577,4.438,17.849999999999998,2.905,1.60764699253458,0.3281239242685026,2.0,0.327,19970211,40444,57.38,3.545,2.092,3718.05846466436,16.55745800399372,2.5491819603361394,0.42133950000000003,0.005055186062548844,1.7632255347696912,0.01842983007030321,1.2885
23228,IQWHZR,HSELM,JFT2M,0.2525,1.262,3.9,0.7838999999999999,1.293,1.371,0.21361175560711526,1.0,0.03174,19880602,44961,0.65,2.748,0.0,565.881008296739,14.739498570171488,2.0215576120968763,0.040055879999999995,0.009827476687948266,0.983341135589976,0.418241067797839,1.262
23229,5MMPSZ,HSELM,JFT2M,0.251,1.263,5.41,1.1199999999999999,1.292,1.376,0.21137770897832817,1.0,0.02409,19880602,44961,0.72,2.747,0.0,450.63930767767,14.34814573517636,1.9990145282773688,0.03042567,0.008862412837810547,1.0845581101035873,0.8939377116539565,1.263
23231,9IB4UC,HSELM,JFT2M,0.2525,1.259,3.88,0.6915,1.292,1.377,0.2141640866873065,1.0,0.03407,19880602,44963,0.67,2.768,0.0,534.798753830648,14.685575961577253,2.033668354997955,0.04289413,0.009559227470314824,0.9289746076068038,0.4647798428821397,1.259
23232,JS2OJ4,HSELM,JFT2M,0.2522,1.26,4.3999999999999995,0.7354999999999999,1.291,1.382,0.212858249419055,1.0,0.03357,19880602,44963,0.69,2.77,0.0,499.604298826067,14.554617135617427,2.0189580066490667,0.0422982,0.009295832762094742,0.9825868419324607,0.5992411104318186,1.26
23393,CI1KAG,HSELM,JFT2M,0.2567,1.27,3.34,0.38689999999999997,1.293,1.434,0.21260634184068058,1.5,0.05298,19880622,45716,0.69,2.855,0.0,525.328918840161,14.742642198326429,2.0735550020616054,0.0448564,0.011578313786313459,0.7719755135822636,0.42942923629616525,0.8466666666666667
23394,A8CVFJ,HSELM,JFT2M,0.2568,1.269,3.4499999999999997,0.4039,1.293,1.436,0.21229698375870074,1.5,0.05258,19880622,45716,0.7,2.854,0.0,527.700898415252,14.730945550729281,2.0680741727210523,0.04448268,0.01163049148114099,0.8022632078195703,0.4390415513788049,0.846
23448,XWOTLA,HSELM,JFT2M,0.1734,1.258,3.44,0.5083,1.301,1.391,0.20837817063797082,1.5,0.03003,19880623,45784,0.72,3.929,0.0,400.18606623632,14.455796892179524,2.8515703675083257,0.02518516,0.010344963067599824,0.6172943682723837,1.0657179581252114,0.8386666666666667
23504,VEOLED,HSELM,JFT2M,0.25229999999999997,1.243,3.53,0.5475,1.296,1.388,0.21612654320987654,1.5,0.04165,19880914,48428,0.67,2.786,0.0,548.851834315982,14.758782610092517,2.069765134172268,0.03451396666666667,0.011867286962604431,0.8898581027911063,0.4063138074084133,0.8286666666666668
23505,G97B39,HSELM,JFT2M,0.2531,1.243,3.9099999999999997,0.6850999999999999,1.296,1.393,0.2155864197530864,1.5,0.03438,19880914,48428,0.69,2.79,0.0,512.546319039375,14.639225421872808,2.0608105871671003,0.028489560000000004,0.011496804613342392,0.9204512890126271,0.511590260684433,0.8286666666666668
23519,EOASO8,HSELM,JFT2M,0.255,1.265,3.05,0.3845,1.295,1.399,0.21683397683397684,1.5,0.05445,19880914,48465,0.67,2.866,0.0,576.577714878124,14.88114236328898,2.111920549883967,0.045919499999999995,0.011922008275490411,0.7798477656213331,0.3254313739041257,0.8433333333333333
23520,UVCTRQ,HSELM,JFT2M,0.2552,1.27,3.27,0.4579,1.294,1.403,0.2160741885625966,1.5,0.04769,19880914,48465,0.68,2.871,0.0,564.303626009223,14.82480048150569,2.10922623121466,0.04037753333333333,0.011798414618907321,0.8118697179578513,0.3640379869531417,0.8466666666666667
23594,CTBKU8,HSELM,JFT2M,0.24869999999999998,1.305,3.02,0.6284,1.293,1.413,0.20989945862335652,1.0,0.03351,19891017,56871,0.85,2.92,0.0,621.349509672744,14.960868348755529,2.1120445285706158,0.04373054999999999,0.010134681786837131,0.7819069453761563,0.2924550425702864,1.305
23595,DDRPDU,HSELM,JFT2M,0.2491,1.305,3.35,0.6655,1.292,1.424,0.20890092879256963,1.0,0.03255,19891017,56871,0.88,2.929,0.0,578.495381267236,14.837553413032161,2.1031863139091143,0.04247775,0.009833294446612113,0.8075266629897362,0.3719800831170113,1.305
23693,MC8LSA,HSELM,JFT2M,0.219,1.279,4.39,1.257,1.313,1.343,0.20357958872810358,1.0,0.0216,19900913,62003,0.8,2.949,0.0,588.932539631985,14.720250053146152,2.134362274898889,0.0276264,0.010221761985223444,1.1215591249287118,0.5002220041232076,1.279
23696,66278Q,HSELM,JFT2M,0.2175,1.283,4.36,1.264,1.312,1.335,0.20411585365853657,1.0,0.02013,19900913,62005,0.8,2.933,0.0,556.999784766876,14.667931848161164,2.1531528640969415,0.025826789999999995,0.009891286394924257,1.0469390407867847,0.5556759268633179,1.283
23699,NH3A73,HSELM,JFT2M,0.2163,1.279,4.1899999999999995,1.255,1.313,1.322,0.20396039603960395,1.0,0.0208,19900913,62006,0.8,2.901,0.0,600.187658337366,14.76249502657367,2.1352017574422715,0.026603199999999997,0.010299707830144568,1.0909207089403468,0.45990402696241395,1.279
23708,0YUP4J,HSELM,JFT2M,0.21789999999999998,1.281,4.35,1.021,1.311,1.322,0.20648360030511062,1.0,0.025,19900913,62009,0.83,2.927,0.0,554.004343394052,14.663687627557088,2.172465918445834,0.032025,0.009774210579014765,1.0421670986815805,0.5551573677998936,1.281
23711,WRMJ7Y,HSELM,JFT2M,0.2178,1.28,4.13,0.9531,1.311,1.33,0.20472921434019836,1.0,0.02714,19900913,62010,0.83,2.909,0.0,597.727006454453,14.765598458614953,2.148222565046367,0.034739200000000005,0.010247583133556228,1.069217804939516,0.45665714454798384,1.28
23712,BS6HBJ,HSELM,JFT2M,0.21769999999999998,1.279,4.6499999999999995,1.0999999999999999,1.311,1.326,0.20465293668954995,1.0,0.02488,19900913,62010,0.87,2.892,0.0,563.746053983745,14.647773304736752,2.138971537332989,0.03182152,0.009963525403576999,1.1371783168289318,0.5712430520765763,1.279
23714,42F90S,HSELM,JFT2M,0.2153,1.286,4.77,1.061,1.31,1.34,0.20305343511450383,1.0,0.02416,19900913,62012,0.83,2.931,0.0,518.580725535387,14.551525576951793,2.1617987550278728,0.031069760000000002,0.009586235025505202,1.0614169143644798,0.7029879532228268,1.286
23715,VT1AWE,HSELM,JFT2M,0.2168,1.285,4.87,1.105,1.31,1.33,0.2050381679389313,1.0,0.02379,19900913,62012,0.88,2.927,0.0,514.927072783207,14.534081339172545,2.1703756993628622,0.030570149999999997,0.009467301738813622,1.0777092812062161,0.7193858858357701,1.285
23738,A9PQNL,HSELM,JFT2M,0.2165,1.289,4.24,0.9499,1.307,1.361,0.20420811017597554,1.0,0.02345,19900913,62020,0.8,2.994,0.0,497.406812003615,14.56872961520535,2.208352738665778,0.030227049999999995,0.009335054660914064,0.9007513916819448,0.6871970825495883,1.289
23739,1KBBU4,HSELM,JFT2M,0.21739999999999998,1.285,4.31,0.9924,1.308,1.336,0.20711009174311923,1.0,0.02272,19900913,62020,0.88,2.981,0.0,489.170869838068,14.543845926782705,2.215162937525192,0.029195199999999998,0.00914914799721378,0.9060763461419479,0.7086463631480473,1.285
23741,9983M8,HSELM,JFT2M,0.2193,1.283,3.55,0.8155,1.307,1.34,0.2066564651874522,1.0,0.02468,19900913,62021,0.78,2.923,0.0,532.287699232668,14.72531335278553,2.1878188993114898,0.03166444,0.009587038392646685,0.8146192370313284,0.49419252561613486,1.283
23742,6WMKUQ,HSELM,JFT2M,0.21889999999999998,1.28,4.02,0.9539,1.308,1.33,0.20749235474006114,1.0,0.02223,19900913,62021,0.88,2.935,0.0,493.903241619288,14.588301702849915,2.18928890644432,0.0284544,0.009212205500854664,0.8599658029359429,0.640969522851529,1.28
23744,IHBF8R,HSELM,JFT2M,0.21589999999999998,1.289,4.1899999999999995,0.9175,1.307,1.34,0.206044376434583,1.0,0.02265,19900913,62022,0.83,2.977,0.0,468.144665067733,14.514030017906883,2.220306018890161,0.02919585,0.008975595261478234,0.8377635446606081,0.7576555868285066,1.289
23745,WJ4OW1,HSELM,JFT2M,0.21639999999999998,1.288,4.34,0.978,1.307,1.325,0.20795715378729915,1.0,0.02141,19900913,62022,0.88,2.972,0.0,451.983148471923,14.461310746268683,2.2294024097113683,0.02757608,0.008744969481786932,0.8390994526489722,0.8306897094077995,1.288
23747,L6XXA8,HSELM,JFT2M,0.2195,1.285,3.4099999999999997,0.761,1.307,1.347,0.20986993114001531,1.0,0.02352,19900913,62026,0.83,3.076,0.0,475.410926719805,14.632426416609086,2.2690745783378956,0.0302232,0.0089077523909175,0.6967074814259702,0.5992583708536747,1.285
23748,4XDB4P,HSELM,JFT2M,0.21989999999999998,1.284,3.7399999999999998,0.8325,1.306,1.343,0.21110260336906583,1.0,0.0214,19900913,62026,0.88,3.084,0.0,428.737370349819,14.48290475875239,2.281283458955955,0.027477599999999998,0.008422797745253488,0.6901859050095047,0.7965431624963919,1.284
23750,MR0C3O,HSELM,JFT2M,0.21989999999999998,1.29,3.52,0.7779999999999999,1.306,1.347,0.20934150076569677,1.0,0.02354,19900913,62027,0.85,3.05,0.0,474.628932199145,14.614905831896678,2.2612033072418254,0.0303666,0.008895111076836387,0.7124438507412354,0.6196018840031398,1.29
23751,SDV0UH,HSELM,JFT2M,0.22019999999999998,1.29,3.87,0.8593,1.305,1.342,0.21057471264367816,1.0,0.02097,19900913,62027,0.89,3.056,0.0,422.194955831716,14.45044295780821,2.2748567774019386,0.0270513,0.008346657128854991,0.6967512811552846,0.8482111211546975,1.29
23753,K46H1M,HSELM,JFT2M,0.2175,1.285,3.75,0.738,1.307,1.328,0.20841622035195104,1.0,0.02525,19900913,62030,0.78,2.964,0.0,462.68149631643,14.557764007780303,2.227349387515197,0.03244625,0.008848982309887043,0.745659121850491,0.6866114047443768,1.285
23754,SDESSV,HSELM,JFT2M,0.21769999999999998,1.282,4.2299999999999995,0.889,1.307,1.326,0.20895179801071156,1.0,0.02198,19900913,62030,0.87,2.974,0.0,428.528403041509,14.420859047452357,2.227995851695765,0.02817836,0.008514175011478494,0.7826671763851661,0.8912011603274032,1.282
23756,FRBYOG,HSELM,JFT2M,0.21939999999999998,1.299,3.32,0.7105,1.307,1.342,0.21009946442234126,1.0,0.02481,19900913,62035,0.77,3.083,0.0,481.485759898338,14.658497288207737,2.291957626862798,0.03222819,0.008858180627303302,0.6722586825481013,0.5746296963826764,1.299
23757,UBGUUS,HSELM,JFT2M,0.2193,1.297,3.77,0.8693,1.307,1.343,0.20979342004590668,1.0,0.02205,19900913,62035,0.85,3.092,0.0,461.936672637443,14.553493332072566,2.285151220965457,0.02859885,0.008702545176070558,0.7346441608542653,0.7032813947312342,1.297
23759,QLTNRW,HSELM,JFT2M,0.2193,1.297,3.39,0.7065,1.307,1.332,0.21101759755164498,1.0,0.02381,19900913,62036,0.78,3.072,0.0,449.362472522313,14.579017913161778,2.292353084252453,0.03088157,0.008533489420771563,0.6426133414113432,0.6657269319411868,1.297
23760,BEURJ1,HSELM,JFT2M,0.2185,1.294,3.71,0.7803,1.307,1.332,0.2108645753634277,1.0,0.02239,19900913,62036,0.83,3.092,0.0,426.961006927477,14.482779775407504,2.293260990257181,0.02897266,0.0083434008543353,0.6713156352491995,0.8028893795410513,1.294
23762,GXT6BM,HSELM,JFT2M,0.217,1.295,3.6,0.7388,1.306,1.335,0.21018376722817764,1.0,0.02202,19900913,62037,0.82,3.061,0.0,412.627934441471,14.46368240238887,2.2981218732255435,0.0285159,0.008228670795125976,0.6285716378377494,0.8382320719395284,1.295
23763,A2UZPC,HSELM,JFT2M,0.2167,1.292,3.9899999999999998,0.8271999999999999,1.306,1.329,0.21094946401225115,1.0,0.01984,19900913,62037,0.87,3.067,0.0,374.488450146345,14.31526836962945,2.3025113551886034,0.02563328,0.00782884309723504,0.6352131607333898,1.1123860259510452,1.292
23765,4U3P4N,HSELM,JFT2M,0.2161,1.288,3.4699999999999998,0.7384999999999999,1.308,1.324,0.20863914373088682,1.0,0.02339,19900913,62039,0.78,2.976,0.0,463.236281900895,14.597762978342818,2.246020281358499,0.03012632,0.008817477842072628,0.6875962621503193,0.6403553620763656,1.288
23766,USJK9W,HSELM,JFT2M,0.2152,1.285,3.67,0.8059999999999999,1.308,1.321,0.20871559633027523,1.0,0.02244,19900913,62039,0.84,2.977,0.0,459.063799508364,14.56069638944777,2.247253951560314,0.0288354,0.008794947286711197,0.7240458139707667,0.6878794433878118,1.285
23768,NYLC0C,HSELM,JFT2M,0.2167,1.288,4.4399999999999995,0.9163,1.309,1.328,0.20397249809014517,1.0,0.02456,19900913,62042,0.84,2.847,0.0,490.477608731901,14.531655463186738,2.149202739195941,0.03163328,0.009273527423505873,0.9315445323000574,0.7207787477239672,1.288
23769,G0FEC0,HSELM,JFT2M,0.2162,1.285,4.8999999999999995,1.02,1.311,1.315,0.203813882532418,1.0,0.02433,19900913,62042,0.89,2.819,0.0,493.486769941796,14.488481470656676,2.1285599108103654,0.03126405,0.009316669029151224,1.039198544888765,0.7780159863666019,1.285
23771,S3XH9Y,HSELM,JFT2M,0.2173,1.289,4.45,0.9674999999999999,1.309,1.334,0.2035905271199389,1.0,0.02373,19900913,62043,0.85,2.855,0.0,498.972429739118,14.547701818441606,2.1463749318020464,0.03058797,0.009363767812994613,0.9483396685987141,0.6998304875096918,1.289
23772,WM8VVB,HSELM,JFT2M,0.2167,1.289,4.85,1.058,1.309,1.324,0.20381970970206265,1.0,0.023,19900913,62043,0.89,2.843,0.0,487.727947290692,14.481871436195188,2.1421926739557025,0.029646999999999996,0.009247249391737237,1.0102915880420245,0.7918131738387008,1.289
23774,994GOG,HSELM,JFT2M,0.21869999999999998,1.292,3.48,0.7273999999999999,1.308,1.334,0.20626911314984708,1.0,0.02724,19900913,62049,0.75,2.911,0.0,537.560053028809,14.745127356762271,2.19314481971634,0.03519408,0.009577927099098204,0.7952696266841384,0.4784981028154283,1.292
23775,P7UTHR,HSELM,JFT2M,0.21739999999999998,1.288,4.49,1.029,1.309,1.337,0.20450725744843393,1.0,0.02288,19900913,62049,0.88,2.914,0.0,501.498941365761,14.54827816891638,2.168935056476425,0.029469440000000003,0.009352619547780465,0.9632030004925491,0.7016550838294958,1.288
23780,MT72H6,HSELM,JFT2M,0.21789999999999998,1.282,3.81,0.9619,1.311,1.333,0.2040427154843631,1.0,0.02357,19900913,62051,0.84,2.876,0.0,570.765191572948,14.759766330675927,2.1398780716837185,0.030216740000000002,0.01003181282277236,0.9389437947143952,0.46236212252301884,1.282
23781,KOEN68,HSELM,JFT2M,0.21789999999999998,1.281,3.9899999999999998,0.9708,1.311,1.327,0.20411899313501145,1.0,0.02469,19900913,62051,0.88,2.862,0.0,578.144131578021,14.749530608056908,2.1317857090662735,0.03162789,0.01010055677430408,0.9975713071523928,0.4695508552647335,1.281
23783,PX27MZ,HSELM,JFT2M,0.2147,1.286,4.57,1.002,1.31,1.326,0.202824427480916,1.0,0.02249,19900913,62052,0.85,2.833,0.0,482.287178163537,14.500386162823933,2.1394595260364593,0.02892214,0.009255136474710126,0.9457430757496568,0.7692402327607636,1.286
23784,STIGKD,HSELM,JFT2M,0.21539999999999998,1.285,4.85,1.023,1.31,1.32,0.2035114503816794,1.0,0.02342,19900913,62052,0.89,2.825,0.0,482.092493251671,14.470249661208847,2.136646758613432,0.0300947,0.009229207362988791,1.0048449253312983,0.8101406922150528,1.285
23786,3JS03N,HSELM,JFT2M,0.21559999999999999,1.289,4.35,0.9793,1.309,1.327,0.20351413292589765,1.0,0.02371,19900913,62053,0.85,2.854,0.0,519.405973506913,14.599200900725016,2.1502145684167937,0.030562189999999996,0.00955715928442157,0.9649916456630471,0.6350628670847323,1.289
23787,3NHOEJ,HSELM,JFT2M,0.2157,1.286,4.7,1.035,1.31,1.323,0.20335877862595422,1.0,0.02374,19900913,62053,0.89,2.847,0.0,509.726037695951,14.541695169368005,2.1360598474636405,0.03052964,0.009489770559919746,1.0279829952645843,0.7063374840385095,1.286
23789,HNUWZK,HSELM,JFT2M,0.2176,1.284,4.39,1.083,1.311,1.34,0.20160183066361556,1.0,0.02303,19900913,62054,0.84,2.836,0.0,554.856188967689,14.660647370978005,2.106772212733649,0.02957052,0.00999517776607122,1.0484509043263044,0.5613297204596912,1.284
23790,DEG1RP,HSELM,JFT2M,0.218,1.282,4.63,1.138,1.311,1.334,0.20205949656750574,1.0,0.02284,19900913,62054,0.88,2.825,0.0,548.690246361253,14.62285865728283,2.098917102850357,0.02928088,0.009932444081117526,1.0968957961514334,0.5995432850529737,1.282
23792,F2NWKH,HSELM,JFT2M,0.21839999999999998,1.286,4.47,1.0919999999999999,1.311,1.338,0.20205949656750574,1.0,0.02315,19900913,62055,0.83,2.841,0.0,550.993270226197,14.644631414349398,2.108043320809891,0.029770900000000003,0.009922308194708122,1.056829850735574,0.577350272574167,1.286
23793,WVNTDR,HSELM,JFT2M,0.2188,1.285,4.85,1.189,1.311,1.332,0.20320366132723114,1.0,0.02159,19900913,62055,0.91,2.846,0.0,512.265846632776,14.530957392844684,2.118238641004557,0.02774315,0.00952078690578138,1.0677364688621442,0.7164866799636044,1.285
23813,S06QJ2,HSELM,JFT2M,0.21719999999999998,1.334,4.45,1.087,1.313,1.326,0.20167555217060168,1.0,0.02301,19900913,62064,0.84,2.913,0.0,552.101959045024,14.64888371287579,2.1738684027077317,0.03069534,0.009578518135129572,0.9797174224551631,0.5930983726685175,1.334
23814,M5N3BH,HSELM,JFT2M,0.21769999999999998,1.333,4.9799999999999995,1.183,1.313,1.319,0.20236100533130236,1.0,0.02227,19900913,62064,0.9,2.912,0.0,518.710754746031,14.530234492992498,2.171703004307549,0.029685910000000003,0.00925983854910603,1.0316383727702958,0.741325686833907,1.333
23818,XU6OPS,HGELMH,JT60U,0.996,2.048,2.4699999999999998,12.649999999999999,3.263,1.32310158600603,0.26723873735825926,2.0,0.08719,19940908,22110,5.5,3.725,2.5,1631.47207189605,16.02673194584299,3.1993616832150797,0.08928256000000001,0.004605967556776888,0.6817888330530238,0.09890007190679467,1.024
23819,R85U0V,HGELMH,JT60U,0.996,2.048,2.21,12.52,3.262,1.32754743072022,0.26670754138565295,2.0,0.08697,19940908,22111,5.5,3.77,2.64,1803.04852888724,16.182340904039158,3.2003424807880902,0.08905728,0.00485324250971349,0.6741755159781926,0.073371758712299,1.024
23820,Q564VF,HGELMH,JT60U,0.995,2.042,2.51,12.54,3.27,1.35105741068646,0.2617737003058104,2.0,0.08543,19940908,22111,9.0,3.688,2.46,1580.85115789509,15.987180335256262,3.1364160563855736,0.08722403,0.004632265874936674,0.6752839364259763,0.10820285181032703,1.021
23821,0F9DIK,HGELMH,JT60U,0.8949999999999999,1.55,1.76,2.85,3.269,1.46154699994176,0.252370755582747,2.0,0.182,19950419,23555,8.5,3.027,2.5,1089.68103044637,15.79258641858424,2.6450103577003095,0.14105,0.005257043110955844,0.566476441638288,0.14048617121845045,0.775
23822,1O6RDZ,HGELMH,JT60U,1.496,2.54,2.5,6.77,3.268,1.49758569156754,0.24816401468788252,2.0,0.195,19950419,23556,8.3,2.978,2.0,1967.26471514007,16.20785704483536,2.567442912779773,0.24765,0.004384845749846975,0.540964254733042,0.06253127838339351,1.27
23823,RF3KR1,HGELMH,JT60U,0.868,1.839,1.42,3.768,3.364,1.22771298747532,0.26426872770511295,2.0,0.1372,19960315,26177,7.8,3.696,3.0,1337.79681555628,16.10505395984567,3.1213591419879325,0.1261554,0.004556056263741771,0.39861004155327806,0.08691284227595743,0.9195
23824,UXNCD0,HSELMH,JT60U,1.496,3.054,2.86,6.789,3.355,1.22499289493058,0.26766020864381523,2.0,0.2248,19960328,26276,7.4,3.628,3.0,1930.8745181428,16.12192050839407,3.0708618052549026,0.34326959999999995,0.0032629404373710857,0.42016048924724014,0.08097192374544232,1.527
23825,LCR27L,HGELMH,JT60U,0.868,1.841,1.44,4.8839999999999995,3.361,1.24673651179736,0.26450461172270157,2.0,0.1192,19960904,27377,6.4,3.823,2.5,1463.72030693967,16.18801809563248,3.1767559999435617,0.1097236,0.004760482680837657,0.4413124751680574,0.0751493360433641,0.9205
23826,6QUR4V,HSELMH,JT60U,1.496,3.054,2.63,9.549,3.357,1.24236354477497,0.2660113196306226,2.0,0.1742,19960904,27390,6.7,3.696,2.5,2280.22582895903,16.330140865067158,3.0796785581874073,0.2660034,0.0035657092586077843,0.4562771656407,0.05477459614914952,1.527
24518,51P3IW,HSELM,PBXM,0.3363,1.421,5.069,1.421,1.644,2.075,0.16447688564476884,2.0,0.0705,19890317,258882,0.448,4.833,0.0,950.3935418716,15.126907397000785,2.037925186219448,0.050090249999999996,0.016339112498189267,1.6930539726316023,0.3752156095317173,0.7105
24522,R74E8E,HSELM,PBXM,0.3318,1.42,6.356,3.319,1.644,2.095,0.15541362530413627,2.0,0.04781,19890317,258932,0.517,4.443,0.0,1331.93131829012,15.351288685917805,1.8519821167388595,0.0339451,0.02048515038222847,2.9793547797649182,0.24052083501059293,0.71
24526,Z04NM9,HSELM,PBXM,0.34759999999999996,1.421,6.726999999999999,4.018,1.642,2.088,0.15633373934226552,2.0,0.04172,19890317,258943,0.511,4.25,0.0,1322.49432889181,15.31581325935835,1.7811068319475813,0.02964206,0.02030273062684489,3.1265133069813067,0.2452678217309113,0.7105
24528,MFSW3Q,HSELM,PBXM,0.33349999999999996,1.421,6.324,2.9219999999999997,1.641,2.082,0.15716026812918954,2.0,0.05417,19890317,258944,0.531,4.314,0.0,1321.00929920903,15.345578407675657,1.8707651424119265,0.038487785000000004,0.02019691358403655,2.9359102250336084,0.24113472431421848,0.7105
24530,KK0R2W,HSELM,PBXM,0.3528,1.42,8.188,4.454,1.644,2.096,0.15547445255474454,2.0,0.0422,19890317,258945,0.539,4.192,0.0,1223.15657865915,15.139458345261541,1.744472650992193,0.029962,0.019623177118156025,3.524653199301283,0.34110191415177604,0.71
24536,L2F6G6,HGELM,PBXM,0.3373,1.416,6.832,3.06,1.649,1.924,0.1618556701030928,2.0,0.05063,19890317,258950,0.548,3.602,0.0,1203.22660806719,15.213556362454835,1.8123591750747876,0.035846039999999996,0.018691294334620037,2.9093901860213047,0.2899609221098327,0.708
24544,C4PJNB,HSELM,PBXM,0.35609999999999997,1.421,6.143,2.747,1.641,2.103,0.15728214503351615,2.0,0.05935,19890317,258963,0.511,4.182,0.0,1384.56835155899,15.407090122759794,1.7760316338725104,0.042168175,0.020661060413811647,2.98909660309488,0.20299958619332248,0.7105
24574,PS8MTB,HGELM,PBXM,0.2909,1.334,4.59,2.485,1.659,2.024,0.1602772754671489,2.0,0.0367,19890321,259178,0.529,4.877,0.0,1003.71019718806,15.231121621658836,2.056678715510787,0.024478900000000005,0.018188944224221137,1.837141272681437,0.32472481913947626,0.667
24580,NQPVEL,HGELM,PBXM,0.30579999999999996,1.336,6.729,3.5589999999999997,1.657,2.048,0.15811707905853953,2.0,0.03236,19890321,259186,0.549,4.684,0.0,881.473122112746,14.909984261519075,1.9277760283700751,0.02161648,0.017273258706838303,2.358195887190958,0.577302112200126,0.668
24584,6DKNQI,HGELM,PBXM,0.3018,1.338,7.296,3.7649999999999997,1.655,2.038,0.1580060422960725,2.0,0.03143,19890321,259191,0.548,4.798,0.0,843.283798158138,14.825243450909813,1.9415609216063652,0.02102667,0.016901940226282372,2.4388188669171558,0.6847945513975024,0.669
